,Phylum,Class,Order,Family,Genus,Species
Zotu2958,p:Verrucomicrobia,c:Verrucomicrobia_Incertae_Sedis,o:Unknown_Order,f:Unknown_Family,g:Candidatus_Methylacidiphilum,
Zotu2959,p:Verrucomicrobia,c:Spartobacteria,o:Chthoniobacterales,f:Chthoniobacteraceae,g:Chthoniobacter,
Zotu296,p:Proteobacteria,c:Betaproteobacteria,o:Neisseriales,f:Neisseriaceae,,
Zotu2960,p:Proteobacteria,c:Alphaproteobacteria,o:Sphingomonadales,f:7B-8,,
Zotu2961,p:Proteobacteria,c:Alphaproteobacteria,,,,
Zotu2962,p:Verrucomicrobia,c:Spartobacteria,o:Chthoniobacterales,f:Chthoniobacteraceae,g:Chthoniobacter,
Zotu2963,p:Verrucomicrobia,c:Verrucomicrobiae,o:Verrucomicrobiales,f:Verrucomicrobiaceae,g:Prosthecobacter,
Zotu2964,p:Proteobacteria,c:Betaproteobacteria,o:Burkholderiales,f:Comamonadaceae,g:Variovorax,
Zotu2965,p:Firmicutes,c:Bacilli,o:Bacillales,f:Bacillaceae,g:Bacillus,
Zotu2966,p:Proteobacteria,c:Betaproteobacteria,o:Burkholderiales,f:Comamonadaceae,,
Zotu2967,p:Actinobacteria,c:Thermoleophilia,o:Solirubrobacterales,,,
Zotu2968,,,,,,
Zotu2969,p:Proteobacteria,c:Alphaproteobacteria,o:Rhizobiales,f:Hyphomicrobiaceae,g:Hyphomicrobium,
Zotu297,p:Bacteroidetes,c:Flavobacteriia,o:Flavobacteriales,f:Flavobacteriaceae,,
Zotu2970,p:Proteobacteria,c:Alphaproteobacteria,o:Caulobacterales,f:Caulobacteraceae,,
Zotu2971,,,,,,
Zotu2972,p:Chlamydiae,c:Chlamydiae,o:Chlamydiales,f:Parachlamydiaceae,,
Zotu2973,p:Proteobacteria,c:Betaproteobacteria,o:Burkholderiales,f:Burkholderiaceae,g:Burkholderia,
Zotu2974,p:Chlamydiae,c:Chlamydiae,o:Chlamydiales,f:cvE6,,
Zotu2975,p:Chlamydiae,c:Chlamydiae,o:Chlamydiales,f:Simkaniaceae,g:Candidatus_Rhabdochlamydia,
Zotu2976,p:Chlamydiae,c:Chlamydiae,o:Chlamydiales,,,
Zotu2977,p:Proteobacteria,c:Betaproteobacteria,o:Burkholderiales,f:Oxalobacteraceae,g:Duganella,s:beta_proteobacterium_SCGC_AAA024-K11
Zotu2978,p:Verrucomicrobia,c:Verrucomicrobiae,o:Verrucomicrobiales,f:Verrucomicrobiaceae,,
Zotu2979,p:TM6,,,,,
Zotu298,p:Proteobacteria,c:Betaproteobacteria,o:Neisseriales,f:Neisseriaceae,g:Leeia,
Zotu2980,p:Chlamydiae,c:Chlamydiae,o:Chlamydiales,f:cvE6,,
Zotu2981,p:Chlamydiae,c:Chlamydiae,o:Chlamydiales,f:cvE6,,
Zotu2982,p:Chlamydiae,c:Chlamydiae,o:Chlamydiales,f:cvE6,,
Zotu2983,p:Verrucomicrobia,c:Verrucomicrobiae,o:Verrucomicrobiales,f:Verrucomicrobiaceae,g:Luteolibacter,
Zotu2984,p:Chlamydiae,c:Chlamydiae,o:Chlamydiales,f:cvE6,,
Zotu2985,p:Bacteroidetes,c:Sphingobacteriia,o:Sphingobacteriales,f:Saprospiraceae,,
Zotu2986,p:Proteobacteria,c:Betaproteobacteria,o:Burkholderiales,f:Comamonadaceae,,
Zotu2987,p:Chlamydiae,c:Chlamydiae,o:Chlamydiales,,,
Zotu2988,p:Proteobacteria,c:Betaproteobacteria,o:Burkholderiales,f:Comamonadaceae,,
Zotu2989,p:Firmicutes,c:Bacilli,o:Bacillales,f:Alicyclobacillaceae,g:Tumebacillus,
Zotu299,p:Proteobacteria,c:Betaproteobacteria,o:Burkholderiales,f:Oxalobacteraceae,g:Massilia,
Zotu2990,p:Proteobacteria,c:Betaproteobacteria,o:Burkholderiales,f:Comamonadaceae,,
Zotu2991,p:Planctomycetes,c:Planctomycetacia,o:Planctomycetales,f:Planctomycetaceae,g:Pir4_lineage,
Zotu2992,p:Proteobacteria,c:Betaproteobacteria,o:Burkholderiales,f:Oxalobacteraceae,g:Undibacterium,
Zotu2993,p:Proteobacteria,c:Betaproteobacteria,o:Burkholderiales,f:Oxalobacteraceae,g:Undibacterium,
Zotu2994,p:Proteobacteria,c:Gammaproteobacteria,o:Legionellales,f:Legionellaceae,g:Legionella,
Zotu2995,p:Chlamydiae,c:Chlamydiae,o:Chlamydiales,f:cvE6,,
Zotu2996,p:Proteobacteria,c:Gammaproteobacteria,o:Alteromonadales,f:Alteromonadaceae,g:Marinobacter,s:Marinobacter_sp._SA005
Zotu2997,p:Actinobacteria,c:Actinobacteria,o:Frankiales,f:Sporichthyaceae,g:hgcI_clade,
Zotu2998,p:Bacteroidetes,c:Sphingobacteriia,o:Sphingobacteriales,f:Saprospiraceae,,
Zotu2999,p:Verrucomicrobia,c:Verrucomicrobiae,o:Verrucomicrobiales,f:Verrucomicrobiaceae,,
Zotu3,p:Proteobacteria,c:Gammaproteobacteria,o:Enterobacteriales,f:Enterobacteriaceae,,
Zotu30,p:Proteobacteria,c:Gammaproteobacteria,o:Pseudomonadales,f:Pseudomonadaceae,g:Pseudomonas,
Zotu300,p:Proteobacteria,c:Betaproteobacteria,o:Neisseriales,f:Neisseriaceae,g:Deefgea,s:Deefgea_rivuli
Zotu3000,p:Proteobacteria,c:Gammaproteobacteria,o:Legionellales,f:Coxiellaceae,g:Aquicella,
Zotu3001,p:Firmicutes,c:Bacilli,o:Bacillales,f:Family_XI,g:Gemella,
Zotu3002,p:Proteobacteria,c:Alphaproteobacteria,o:Sphingomonadales,f:Sphingomonadaceae,,
Zotu3003,p:Proteobacteria,c:Betaproteobacteria,o:Burkholderiales,f:Comamonadaceae,,
Zotu3004,p:Actinobacteria,c:Thermoleophilia,o:Solirubrobacterales,f:480-2,,
Zotu3005,p:Chlamydiae,c:Chlamydiae,o:Chlamydiales,f:Simkaniaceae,g:Candidatus_Rhabdochlamydia,s:Candidatus_Rhabdochlamydia_porcellionis
Zotu3006,p:Chlamydiae,c:Chlamydiae,o:Chlamydiales,f:Parachlamydiaceae,,
Zotu3007,p:Proteobacteria,c:Gammaproteobacteria,o:Legionellales,f:Legionellaceae,g:Legionella,
Zotu3008,p:Firmicutes,c:Bacilli,o:Bacillales,f:Paenibacillaceae,g:Paenibacillus,s:Paenibacillus_pectinilyticus
Zotu3009,p:Proteobacteria,c:Gammaproteobacteria,o:Xanthomonadales,f:Xanthomonadaceae,g:Dokdonella,
Zotu301,p:Bacteroidetes,c:Flavobacteriia,o:Flavobacteriales,f:Flavobacteriaceae,g:Flavobacterium,
Zotu3010,p:Bacteroidetes,c:Sphingobacteriia,o:Sphingobacteriales,f:Sphingobacteriaceae,g:Pedobacter,
Zotu3011,p:Verrucomicrobia,c:Spartobacteria,o:Chthoniobacterales,f:DA101_soil_group,,
Zotu3012,p:Chlamydiae,c:Chlamydiae,o:Chlamydiales,f:Parachlamydiaceae,,
Zotu3013,p:Chlamydiae,c:Chlamydiae,o:Chlamydiales,f:cvE6,,
Zotu3014,p:Chlamydiae,c:Chlamydiae,o:Chlamydiales,f:Simkaniaceae,g:Candidatus_Rhabdochlamydia,
Zotu3015,p:Proteobacteria,c:Deltaproteobacteria,o:Bdellovibrionales,f:Bacteriovoracaceae,g:Peredibacter,
Zotu3016,p:Verrucomicrobia,c:Spartobacteria,o:Chthoniobacterales,f:Chthoniobacteraceae,g:Chthoniobacter,
Zotu3017,p:Proteobacteria,c:Betaproteobacteria,o:Burkholderiales,f:Oxalobacteraceae,,
Zotu3018,p:Proteobacteria,c:Betaproteobacteria,o:Burkholderiales,f:Oxalobacteraceae,g:Massilia,
Zotu3019,p:Proteobacteria,c:Betaproteobacteria,o:Burkholderiales,f:Oxalobacteraceae,g:Massilia,
Zotu302,p:Bacteroidetes,c:Flavobacteriia,o:Flavobacteriales,f:Flavobacteriaceae,g:Flavobacterium,
Zotu3020,p:Bacteroidetes,c:Sphingobacteriia,o:Sphingobacteriales,f:Chitinophagaceae,,
Zotu3021,p:Chlamydiae,c:Chlamydiae,o:Chlamydiales,f:cvE6,,
Zotu3022,p:Planctomycetes,c:Planctomycetacia,o:Planctomycetales,f:Planctomycetaceae,,
Zotu3023,p:Proteobacteria,c:Deltaproteobacteria,o:Desulfuromonadales,,,
Zotu3024,p:Bacteroidetes,c:Sphingobacteriia,o:Sphingobacteriales,f:Chitinophagaceae,g:Ferruginibacter,
Zotu3025,p:Chlamydiae,c:Chlamydiae,o:Chlamydiales,f:cvE6,,
Zotu3026,p:Planctomycetes,c:Planctomycetacia,o:Planctomycetales,f:Planctomycetaceae,,
Zotu3027,p:Actinobacteria,c:Thermoleophilia,o:Solirubrobacterales,f:480-2,,
Zotu3028,p:Chlamydiae,c:Chlamydiae,o:Chlamydiales,f:cvE6,,
Zotu3029,p:Bacteroidetes,c:Sphingobacteriia,o:Sphingobacteriales,f:Chitinophagaceae,,
Zotu303,p:Proteobacteria,c:Betaproteobacteria,o:Burkholderiales,f:Comamonadaceae,,
Zotu3030,p:Actinobacteria,c:Thermoleophilia,o:Solirubrobacterales,f:Solirubrobacteraceae,g:Solirubrobacter,
Zotu3031,p:Actinobacteria,c:Thermoleophilia,o:Gaiellales,f:Gaiellaceae,g:Gaiella,
Zotu3032,p:Bacteroidetes,c:Sphingobacteriia,o:Sphingobacteriales,f:Chitinophagaceae,,
Zotu3033,p:Actinobacteria,c:Thermoleophilia,o:Solirubrobacterales,f:0319-6M6,,
Zotu3034,p:Proteobacteria,c:Betaproteobacteria,o:SC-I-84,,,
Zotu3035,p:Proteobacteria,c:Betaproteobacteria,o:Burkholderiales,f:Comamonadaceae,,
Zotu3036,p:Chlamydiae,c:Chlamydiae,o:Chlamydiales,f:cvE6,,
Zotu3037,p:Planctomycetes,c:Planctomycetacia,o:Planctomycetales,f:Planctomycetaceae,,
Zotu3038,p:Proteobacteria,c:Betaproteobacteria,o:Burkholderiales,f:Comamonadaceae,,
Zotu3039,p:Bacteroidetes,c:Flavobacteriia,o:Flavobacteriales,f:Flavobacteriaceae,g:Flavobacterium,
Zotu304,p:Proteobacteria,c:Betaproteobacteria,o:Burkholderiales,f:Comamonadaceae,,
Zotu3040,p:TM6,,,,,
Zotu3041,p:Firmicutes,c:Bacilli,o:Bacillales,f:Paenibacillaceae,g:Paenibacillus,
Zotu3042,p:Bacteroidetes,c:Flavobacteriia,o:Flavobacteriales,f:Flavobacteriaceae,g:Flavobacterium,
Zotu3043,p:Planctomycetes,c:Phycisphaerae,o:CPla-3_termite_group,,,
Zotu3044,p:Chlamydiae,c:Chlamydiae,o:Chlamydiales,f:cvE6,,
Zotu3045,p:Chlamydiae,c:Chlamydiae,o:Chlamydiales,f:Simkaniaceae,,
Zotu3046,p:Proteobacteria,c:Gammaproteobacteria,,,,
Zotu3047,p:Proteobacteria,c:Gammaproteobacteria,o:Legionellales,f:Coxiellaceae,g:Coxiella,
Zotu3048,p:Proteobacteria,c:Deltaproteobacteria,o:Myxococcales,f:P3OB-42,,
Zotu3049,p:Bacteroidetes,c:Sphingobacteriia,o:Sphingobacteriales,f:Saprospiraceae,g:Lewinella,s:Lewinella_marina
Zotu305,p:Proteobacteria,c:Betaproteobacteria,o:Burkholderiales,f:Oxalobacteraceae,g:Actimicrobium,
Zotu3050,p:Acidobacteria,c:Subgroup_22,,,,
Zotu3051,p:Bacteroidetes,c:Cytophagia,o:Cytophagales,f:Cyclobacteriaceae,,
Zotu3052,p:Proteobacteria,c:Betaproteobacteria,o:Burkholderiales,f:Comamonadaceae,,
Zotu3053,p:Chlamydiae,c:Chlamydiae,o:Chlamydiales,,,
Zotu3054,p:Planctomycetes,c:OM190,,,,
Zotu3055,p:Proteobacteria,c:Betaproteobacteria,o:Burkholderiales,f:Comamonadaceae,,
Zotu3056,,,,,,
Zotu3057,,,,,,
Zotu3058,p:Proteobacteria,c:Deltaproteobacteria,o:Myxococcales,f:P3OB-42,,
Zotu3059,p:Proteobacteria,c:Deltaproteobacteria,o:Desulfuromonadales,f:GR-WP33-58,,
Zotu306,p:Proteobacteria,c:Betaproteobacteria,o:Burkholderiales,f:Comamonadaceae,,
Zotu3060,p:Proteobacteria,c:Gammaproteobacteria,o:KI89A_clade,,,
Zotu3061,p:Proteobacteria,c:Gammaproteobacteria,o:Alteromonadales,f:Alteromonadaceae,g:Salinimonas,
Zotu3062,p:Proteobacteria,c:Gammaproteobacteria,o:Pseudomonadales,f:Moraxellaceae,g:Acinetobacter,
Zotu3063,p:Bacteroidetes,c:Flavobacteriia,o:Flavobacteriales,f:Flavobacteriaceae,g:Flavobacterium,s:Flavobacterium_sp._HME6308
Zotu3064,p:Proteobacteria,c:Gammaproteobacteria,o:Alteromonadales,f:Alteromonadaceae,g:Marinobacter,s:Marinobacter_sp._SA005
Zotu3065,,,,,,
Zotu3066,p:Proteobacteria,c:Gammaproteobacteria,o:Alteromonadales,f:Pseudoalteromonadaceae,g:Pseudoalteromonas,
Zotu3067,p:Planctomycetes,c:OM190,,,,
Zotu3068,p:Verrucomicrobia,c:OPB35_soil_group,,,,
Zotu3069,p:Planctomycetes,c:Planctomycetacia,o:Planctomycetales,f:Planctomycetaceae,,
Zotu307,p:Proteobacteria,c:Betaproteobacteria,o:Burkholderiales,f:Burkholderiaceae,g:Polynucleobacter,
Zotu3070,p:Bacteroidetes,c:Flavobacteriia,o:Flavobacteriales,f:Flavobacteriaceae,g:Salinimicrobium,
Zotu3071,p:Proteobacteria,c:Deltaproteobacteria,o:Bdellovibrionales,f:Bacteriovoracaceae,,
Zotu3072,p:Proteobacteria,c:Gammaproteobacteria,o:Cellvibrionales,f:BD2-7,,
Zotu3073,p:Bacteroidetes,c:Bacteroidia,o:Bacteroidales,f:Porphyromonadaceae,g:Microbacter,
Zotu3074,p:Bacteroidetes,c:Bacteroidia,o:Bacteroidales,f:Bacteroidaceae,g:Bacteroides,
Zotu3075,p:Bacteroidetes,c:Flavobacteriia,o:Flavobacteriales,f:Flavobacteriaceae,g:Flavobacterium,
Zotu3076,p:Bacteroidetes,c:Sphingobacteriia,o:Sphingobacteriales,f:Chitinophagaceae,,
Zotu3077,p:Bacteroidetes,c:Bacteroidia,o:Bacteroidales,f:Rikenellaceae,g:vadinBC27_wastewater-sludge_group,
Zotu3078,p:Proteobacteria,c:Gammaproteobacteria,o:Xanthomonadales,f:Xanthomonadaceae,g:Arenimonas,
Zotu3079,p:Bacteroidetes,c:Bacteroidia,o:Bacteroidales,f:Bacteroidaceae,g:Bacteroides,
Zotu308,p:Planctomycetes,c:Planctomycetacia,o:Planctomycetales,f:Planctomycetaceae,g:Schlesneria,
Zotu3080,p:Proteobacteria,c:Gammaproteobacteria,o:Aeromonadales,f:Aeromonadaceae,g:Aeromonas,
Zotu3081,p:Bacteroidetes,c:Sphingobacteriia,o:Sphingobacteriales,f:Chitinophagaceae,,
Zotu3082,p:Bacteroidetes,c:Flavobacteriia,o:Flavobacteriales,f:Cryomorphaceae,g:Fluviicola,
Zotu3083,p:Proteobacteria,c:Betaproteobacteria,o:Burkholderiales,f:Oxalobacteraceae,g:Paucimonas,
Zotu3084,p:Bacteroidetes,c:Sphingobacteriia,o:Sphingobacteriales,f:KD1-131,,
Zotu3085,p:Proteobacteria,c:Deltaproteobacteria,o:Oligoflexales,,,
Zotu3086,p:Proteobacteria,c:Betaproteobacteria,o:Burkholderiales,f:Comamonadaceae,,
Zotu3087,p:Proteobacteria,c:Gammaproteobacteria,o:Legionellales,f:Legionellaceae,g:Legionella,
Zotu3088,p:Bacteroidetes,c:Flavobacteriia,o:Flavobacteriales,f:Flavobacteriaceae,g:Flavobacterium,
Zotu3089,p:Bacteroidetes,c:Bacteroidia,o:Bacteroidales,f:Bacteroidaceae,g:Bacteroides,
Zotu309,p:Proteobacteria,c:Betaproteobacteria,o:Burkholderiales,f:Comamonadaceae,g:Hydrogenophaga,
Zotu3090,p:Planctomycetes,c:Planctomycetacia,o:Planctomycetales,f:Planctomycetaceae,g:Schlesneria,
Zotu3091,p:Proteobacteria,c:Betaproteobacteria,o:TRA3-20,,,
Zotu3092,p:Verrucomicrobia,c:Verrucomicrobiae,o:Verrucomicrobiales,f:Verrucomicrobiaceae,g:Luteolibacter,
Zotu3093,p:Firmicutes,c:Bacilli,o:Bacillales,f:Planococcaceae,g:Sporosarcina,
Zotu3094,p:Chlamydiae,c:Chlamydiae,o:Chlamydiales,f:cvE6,,
Zotu3095,p:Verrucomicrobia,c:Spartobacteria,o:Chthoniobacterales,f:Chthoniobacteraceae,g:Chthoniobacter,
Zotu3096,p:Proteobacteria,c:Deltaproteobacteria,o:GR-WP33-30,,,
Zotu3097,p:Proteobacteria,c:Gammaproteobacteria,o:Methylococcales,,,
Zotu3098,p:Proteobacteria,c:Betaproteobacteria,,,,
Zotu3099,p:Verrucomicrobia,c:OPB35_soil_group,,,,
Zotu31,p:Bacteroidetes,c:Flavobacteriia,o:Flavobacteriales,f:Flavobacteriaceae,g:Flavobacterium,
Zotu310,p:Bacteroidetes,c:Flavobacteriia,o:Flavobacteriales,f:Flavobacteriaceae,g:Flavobacterium,
Zotu3100,p:Bacteroidetes,c:Flavobacteriia,o:Flavobacteriales,f:Flavobacteriaceae,g:Flavobacterium,
Zotu3101,p:Proteobacteria,c:Gammaproteobacteria,o:Enterobacteriales,f:Enterobacteriaceae,g:Pantoea,
Zotu3102,p:Proteobacteria,c:Alphaproteobacteria,o:Rhizobiales,f:Methylobacteriaceae,g:Methylobacterium,
Zotu3103,p:Proteobacteria,,,,,
Zotu3104,p:Proteobacteria,c:Alphaproteobacteria,o:Rhizobiales,,,
Zotu3105,,,,,,
Zotu3106,p:Actinobacteria,c:Actinobacteria,o:Micrococcales,f:Microbacteriaceae,g:Microbacterium,
Zotu3107,p:Proteobacteria,,,,,
Zotu3108,p:Bacteroidetes,c:Bacteroidia,o:Bacteroidales,f:Bacteroidaceae,g:Bacteroides,
Zotu3109,p:Actinobacteria,c:Actinobacteria,o:Frankiales,f:Sporichthyaceae,g:hgcI_clade,
Zotu311,p:Bacteroidetes,c:Flavobacteriia,o:Flavobacteriales,f:Flavobacteriaceae,g:Flavobacterium,
Zotu3110,p:Bacteroidetes,c:Bacteroidia,o:Bacteroidales,f:Porphyromonadaceae,g:Paludibacter,
Zotu3111,p:Actinobacteria,c:Actinobacteria,o:Frankiales,f:Sporichthyaceae,g:hgcI_clade,
Zotu3112,,,,,,
Zotu3113,p:Bacteroidetes,c:WCHB1-32,,,,
Zotu3114,p:Proteobacteria,c:Betaproteobacteria,o:Rhodocyclales,f:Rhodocyclaceae,g:Sulfuritalea,
Zotu3115,p:Acidobacteria,c:Acidobacteria,o:Subgroup_6,,,
Zotu3116,p:Proteobacteria,c:Gammaproteobacteria,o:Xanthomonadales,f:Xanthomonadaceae,g:Stenotrophomonas,
Zotu3117,p:Firmicutes,c:Bacilli,o:Bacillales,f:Staphylococcaceae,g:Staphylococcus,
Zotu3118,p:Bacteroidetes,c:Sphingobacteriia,o:Sphingobacteriales,f:Chitinophagaceae,g:Chitinophaga,
Zotu3119,p:Proteobacteria,,,,,
Zotu312,p:Proteobacteria,c:Gammaproteobacteria,o:Alteromonadales,f:Alteromonadaceae,,
Zotu3120,p:Proteobacteria,,,,,
Zotu3121,p:Proteobacteria,c:Gammaproteobacteria,o:Pseudomonadales,f:Moraxellaceae,g:Alkanindiges,
Zotu3122,p:Proteobacteria,c:Gammaproteobacteria,o:Enterobacteriales,f:Enterobacteriaceae,,
Zotu3123,p:Bacteroidetes,c:Bacteroidia,o:Bacteroidales,f:Rikenellaceae,g:Alistipes,
Zotu3124,p:Chlamydiae,c:Chlamydiae,o:Chlamydiales,f:cvE6,,
Zotu3125,p:Bacteroidetes,c:Sphingobacteriia,o:Sphingobacteriales,f:LiUU-11-161,,
Zotu3126,p:Actinobacteria,c:Thermoleophilia,o:Gaiellales,,,
Zotu3127,p:Proteobacteria,c:Betaproteobacteria,o:Burkholderiales,f:Comamonadaceae,,
Zotu3128,p:Proteobacteria,c:Betaproteobacteria,o:Burkholderiales,f:Comamonadaceae,,
Zotu3129,p:Proteobacteria,c:Deltaproteobacteria,o:Oligoflexales,f:Oligoflexaceae,g:Oligoflexus,
Zotu313,p:Bacteroidetes,c:Flavobacteriia,o:Flavobacteriales,f:Cryomorphaceae,g:Fluviicola,
Zotu3130,p:Chlamydiae,c:Chlamydiae,o:Chlamydiales,,,
Zotu3131,p:Proteobacteria,c:Betaproteobacteria,o:Neisseriales,f:Neisseriaceae,g:Vitreoscilla,s:Neisseria_sp._Z_S_TSA_1
Zotu3132,p:Bacteroidetes,c:Sphingobacteriia,o:Sphingobacteriales,f:Chitinophagaceae,g:Ferruginibacter,
Zotu3133,p:Proteobacteria,,,,,
Zotu3134,p:Proteobacteria,,,,,
Zotu3135,p:Proteobacteria,,,,,
Zotu3136,p:Proteobacteria,,,,,
Zotu3137,p:Proteobacteria,,,,,
Zotu3138,p:Proteobacteria,c:Gammaproteobacteria,o:Pseudomonadales,f:Pseudomonadaceae,g:Pseudomonas,
Zotu3139,,,,,,
Zotu314,p:Bacteroidetes,c:Flavobacteriia,o:Flavobacteriales,f:Flavobacteriaceae,g:Mesonia,
Zotu3140,p:Proteobacteria,c:Gammaproteobacteria,o:Pseudomonadales,f:Pseudomonadaceae,g:Pseudomonas,
Zotu3141,p:Proteobacteria,c:Gammaproteobacteria,o:Pseudomonadales,,,
Zotu3142,p:Actinobacteria,c:Actinobacteria,o:Micrococcales,f:Microbacteriaceae,g:Microbacterium,
Zotu3143,p:Proteobacteria,,,,,
Zotu3144,p:Proteobacteria,c:Betaproteobacteria,o:Burkholderiales,f:Comamonadaceae,g:Acidovorax,
Zotu3145,p:Proteobacteria,,,,,
Zotu3146,p:Actinobacteria,c:Actinobacteria,o:Micrococcales,f:Microbacteriaceae,g:Microbacterium,
Zotu3147,p:Proteobacteria,,,,,
Zotu3148,p:Proteobacteria,c:Betaproteobacteria,o:Burkholderiales,f:Comamonadaceae,,
Zotu3149,p:Acidobacteria,c:Acidobacteria,o:Subgroup_4,f:Unknown_Family,g:Blastocatella,
Zotu315,p:Bacteroidetes,c:Flavobacteriia,o:Flavobacteriales,f:Flavobacteriaceae,g:Flavobacterium,
Zotu3150,p:Firmicutes,c:Bacilli,o:Bacillales,f:Bacillaceae,g:Bacillus,s:Bacillus_megaterium
Zotu3151,p:Acidobacteria,c:Acidobacteria,o:Subgroup_4,f:Unknown_Family,g:Blastocatella,
Zotu3152,p:Cyanobacteria,c:Chloroplast,,,,
Zotu3153,p:Proteobacteria,c:Alphaproteobacteria,o:Sphingomonadales,f:Sphingomonadaceae,g:Sphingomonas,
Zotu3154,p:Cyanobacteria,c:Chloroplast,,,,
Zotu3155,p:Proteobacteria,c:Deltaproteobacteria,o:Oligoflexales,f:Oligoflexaceae,g:Oligoflexus,
Zotu3156,p:Actinobacteria,c:Actinobacteria,o:Frankiales,f:Sporichthyaceae,g:hgcI_clade,
Zotu3157,p:Proteobacteria,c:Alphaproteobacteria,o:Caulobacterales,f:Caulobacteraceae,g:Brevundimonas,
Zotu3158,p:Proteobacteria,c:Alphaproteobacteria,o:Rhizobiales,f:Hyphomicrobiaceae,g:Prosthecomicrobium,s:Starkeya_sp._LSJ-3
Zotu3159,p:Proteobacteria,c:Gammaproteobacteria,o:Pseudomonadales,f:Pseudomonadaceae,g:Pseudomonas,
Zotu316,p:Proteobacteria,c:Betaproteobacteria,o:Burkholderiales,f:Comamonadaceae,,
Zotu3160,p:Actinobacteria,c:Actinobacteria,o:Micrococcales,f:Microbacteriaceae,,
Zotu3161,p:Actinobacteria,c:Actinobacteria,o:Micrococcales,f:Microbacteriaceae,,
Zotu3162,p:Proteobacteria,c:Gammaproteobacteria,o:Enterobacteriales,f:Enterobacteriaceae,g:Enterobacter,s:Lelliottia_amnigena
Zotu3163,p:Proteobacteria,c:Gammaproteobacteria,o:Pseudomonadales,f:Pseudomonadaceae,g:Pseudomonas,
Zotu3164,p:Bacteroidetes,c:Sphingobacteriia,o:Sphingobacteriales,f:NS11-12_marine_group,,
Zotu3165,p:Bacteroidetes,c:Sphingobacteriia,o:Sphingobacteriales,f:Chitinophagaceae,g:Sediminibacterium,
Zotu3166,p:Proteobacteria,c:Deltaproteobacteria,o:Oligoflexales,f:Oligoflexaceae,g:Oligoflexus,
Zotu3167,p:Spirochaetae,c:Spirochaetes,o:Spirochaetales,f:Spirochaetaceae,g:Spirochaeta_2,
Zotu3168,p:Proteobacteria,c:Deltaproteobacteria,o:Oligoflexales,,,
Zotu3169,p:Proteobacteria,c:Gammaproteobacteria,o:Pseudomonadales,f:Pseudomonadaceae,g:Pseudomonas,
Zotu317,p:Proteobacteria,c:Betaproteobacteria,o:Burkholderiales,f:Comamonadaceae,,
Zotu3170,p:Proteobacteria,c:Deltaproteobacteria,o:Myxococcales,f:P3OB-42,,
Zotu3171,p:Proteobacteria,c:Gammaproteobacteria,o:Enterobacteriales,f:Enterobacteriaceae,g:Citrobacter,s:Citrobacter_freundii
Zotu3172,p:Bacteroidetes,c:Sphingobacteriia,o:Sphingobacteriales,f:Chitinophagaceae,,
Zotu3173,,,,,,
Zotu3174,p:Proteobacteria,c:Betaproteobacteria,o:Neisseriales,f:Neisseriaceae,,
Zotu3175,p:Proteobacteria,c:Betaproteobacteria,o:Burkholderiales,f:Oxalobacteraceae,g:Undibacterium,
Zotu3176,p:Verrucomicrobia,c:OPB35_soil_group,,,,
Zotu3177,p:Proteobacteria,c:Betaproteobacteria,o:Burkholderiales,f:Oxalobacteraceae,g:Massilia,
Zotu3178,p:Bacteroidetes,c:Cytophagia,o:Cytophagales,f:Cytophagaceae,g:Pseudarcicella,
Zotu3179,p:Proteobacteria,c:Betaproteobacteria,o:Burkholderiales,f:Oxalobacteraceae,g:Massilia,
Zotu318,p:Proteobacteria,c:Betaproteobacteria,o:Burkholderiales,,,
Zotu3180,p:Proteobacteria,c:Betaproteobacteria,o:Neisseriales,f:Neisseriaceae,g:Vogesella,
Zotu3181,p:Actinobacteria,c:Thermoleophilia,o:Solirubrobacterales,f:TM146,,
Zotu3182,p:Actinobacteria,c:Thermoleophilia,o:Solirubrobacterales,f:Elev-16S-1332,,
Zotu3183,p:Chlamydiae,c:Chlamydiae,o:Chlamydiales,f:cvE6,,
Zotu3184,p:Firmicutes,c:Negativicutes,o:Selenomonadales,f:Veillonellaceae,g:Pelosinus,
Zotu3185,p:Planctomycetes,c:Planctomycetacia,o:Planctomycetales,f:Planctomycetaceae,g:Pir2_lineage,
Zotu3186,p:Proteobacteria,c:Betaproteobacteria,o:Burkholderiales,f:Oxalobacteraceae,g:Massilia,s:Massilia_timonae
Zotu3187,p:Proteobacteria,c:Gammaproteobacteria,o:Pseudomonadales,f:Pseudomonadaceae,g:Pseudomonas,
Zotu3188,p:Proteobacteria,c:Gammaproteobacteria,o:Pseudomonadales,f:Pseudomonadaceae,g:Pseudomonas,
Zotu3189,p:Proteobacteria,,,,,
Zotu319,p:Bacteroidetes,c:Flavobacteriia,o:Flavobacteriales,f:Flavobacteriaceae,,
Zotu3190,p:Proteobacteria,c:Alphaproteobacteria,o:Rhizobiales,,,
Zotu3191,p:Proteobacteria,,,,,
Zotu3192,p:Firmicutes,c:Bacilli,o:Bacillales,f:Staphylococcaceae,g:Staphylococcus,
Zotu3193,,,,,,
Zotu3194,p:Proteobacteria,,,,,
Zotu3195,p:Proteobacteria,,,,,
Zotu3196,p:Proteobacteria,c:Betaproteobacteria,o:Nitrosomonadales,f:Nitrosomonadaceae,,
Zotu3197,p:Bacteroidetes,c:Flavobacteriia,o:Flavobacteriales,f:Flavobacteriaceae,g:Flavobacterium,
